iso3,country_name_clean,region,debt_source,icrg_match,year,debt,debt_service,vulnerability,exposure,sensitivity,damage_gdp,n_events,deaths_tot,gdp_pc_ppp,gdp_growth,current_account,inflation,fiscal_balance,remittances,trade_gdp_unctad,population,gdp_nominal_usd
HTI,Haiti,Caribbean,IDS,TRUE,2015,15.0430551793435,0.249822488117228,0.515661068123873,0.441219532119359,0.381902539836326,0,3,181,3433.07529240973,1.40000000859727,-1.82345284080223,6.73184069658997,-1.472,14.7852864304503,11.771337611689544,10523242,14849629308.6025
HTI,Haiti,Caribbean,IDS,TRUE,2016,16.2992778753774,0.653191386010243,0.516792672596686,0.441219532119359,0.382179635151187,19378.379557283428,9,599,3446.75276647872,1.81246807847532,-1.69084789043559,11.5029073942666,0.117,15.8295930130992,11.692142662858188,10671457,14069277526.2278
HTI,Haiti,Caribbean,IDS,TRUE,2017,15.6254522320872,0.145759271110389,0.512682848633233,0.441219532119359,0.381445697641669,0,5,35,3485.4923470131,2.51027134544685,-2.15252938271163,10.6800887242584,-0.316,16.0280141652909,11.024717577631602,10817754,15093357161.1498
HTI,Haiti,Caribbean,IDS,TRUE,2018,15.0114334393077,0.14580221519813,0.51091510246039,0.441219532119359,0.381617774537393,0,1,17,3496.87870320748,1.66781095484656,-2.89019632961826,12.4814111170435,-1.126,16.6739852493704,10.851101502407756,10962362,16403864617.8458
HTI,Haiti,Caribbean,IDS,TRUE,2019,16.396936602270902,0.182219677210518,0.509849703971177,0.441219532119359,0.378896092076952,0,2,14,3392.43263210456,-1.72309699839232,-1.12265260280797,18.7037825672506,-1.995,17.9484096513974,11.54095302256046,11105163,15016090929.5125
HTI,Haiti,Caribbean,IDS,TRUE,2020,18.0192858439023,0.198159691051103,0.510701832457002,0.441219532119359,0.378877733747899,0,1,39,3239.83543441301,-3.30550546965893,0.355302483558182,22.7963113642528,-1.956,22.4512536627714,7.016710687445108,11243848,14508222518.3018
HTI,Haiti,Caribbean,IDS,TRUE,2021,14.2102920782731,0.115770964663437,0.511302151326281,0.441219532119359,0.379594201667089,8954.570561696546,4,2582,3145.00681057269,-1.79823988931486,0.41851714574339,16.8415240198785,-2.454,19.0714280484253,6.073225923218593,11374586,20944387975.7051
HTI,Haiti,Caribbean,IDS,TRUE,2022,14.6236280368537,0.173573792418563,0.510000403518247,0.441219532119359,0.375648919459501,0,4,520,3057.42840826502,-1.68198396897978,-2.42897523935016,33.98393194707,-1.754,18.7510455649753,6.690184543013711,11503606,20253551920.5516
HTI,Haiti,Caribbean,IDS,TRUE,2023,15.8980315138596,0.367391115560086,0.509488409313646,0.441219532119359,0.374997469163168,2178.2128046414955,2,80,2965.94622340134,-1.86388420254838,-3.43827213525896,36.8135162780854,0.768,18.9075125418803,5.516210026833393,11637398,19850585722.3241
JAM,Jamaica,Caribbean,IDS,TRUE,2000,55.7033866678798,8.19992349306001,0.443493710736795,0.447556690928628,0.36476324151244,121.37614372921996,1,0,9667.92474492316,0.87870355044231,-4.07992636835457,8.17108356120225,-0.783,9.74673754356233,NA,2607826,9005064474.93003
JAM,Jamaica,Caribbean,IDS,TRUE,2001,62.5560766521547,8.52256710903122,0.442456993624766,0.447556690928628,0.361976058372047,1069.0909160769224,1,1,9736.06291757526,1.34492956615135,-8.25255531148696,6.8019093078759,-4.77,11.3826098958912,NA,2624403,9194727831.07318
JAM,Jamaica,Caribbean,IDS,TRUE,2002,61.4609641126005,9.37096368180302,0.440422287684225,0.447556690928628,0.35765220389721,377.3532685552168,3,13,9869.71291927176,1.99729094191295,-11.0508689241364,7.07635009310985,-6.554,12.7749643691386,NA,2640572,9719009494.84779
JAM,Jamaica,Caribbean,IDS,TRUE,2003,64.5708326458118,9.50690132074733,0.440048749023509,0.447556690928628,0.357027779054265,0,0,0,10169.7500243245,3.66631759041991,-8.20081771864531,10.0869565217391,-5.424,14.6295402784889,NA,2656623,9430234810.78586
JAM,Jamaica,Caribbean,IDS,TRUE,2004,67.939029884059,8.94001909829872,0.441448333091719,0.447556690928628,0.356841530262343,14608.589288553434,2,16,10244.2066702878,1.32372510450574,-4.92950870317959,13.5545023696682,-4.555,15.7371093622915,NA,2672225,10174664853.9476
JAM,Jamaica,Caribbean,IDS,TRUE,2005,62.3663382293379,9.18942577433659,0.440948325843114,0.447556690928628,0.352734344893838,492.8554030753568,3,6,10278.6834382546,0.893797935409893,-9.52805454519088,15.0528658875905,-3.222,15.6674652814461,35.52159087416946,2687066,11243865777.7131
JAM,Jamaica,Caribbean,IDS,TRUE,2006,71.4504772989188,7.35760117897089,0.440881549683907,0.447556690928628,0.35158684041159,0,2,4,10522.2367459591,2.89912534481287,-9.91484107251583,8.56106408706157,-4.742,16.1249488309007,40.0832205784255,2700968,11930179089.8855
JAM,Jamaica,Caribbean,IDS,TRUE,2007,86.7026309227411,10.7267799731262,0.438652083102776,0.447556690928628,0.348186147009802,3545.9779862405703,2,5,10622.4442829007,1.43195403769627,-15.9234659804591,9.24482067275562,-3.703,16.5793541489732,39.6027999415108,2713800,12799600047.1845
JAM,Jamaica,Caribbean,IDS,TRUE,2008,79.3767088431006,8.9628313766587,0.437859356028592,0.447556690928628,0.345243404539414,703.5172167002856,2,13,10490.4686134498,-0.811736702186792,-20.3748078735041,22.0228384991843,-7.322,15.730734103885,40.40293073265264,2725635,13709401520.0326
JAM,Jamaica,Caribbean,IDS,TRUE,2009,97.0695941454396,13.0413453260928,0.442427768487898,0.447556690928628,0.354766705186861,0,0,0,9992.97699539021,-4.34530185828071,-9.3024726659181,9.59224598930482,-10.844,15.5892981186189,33.31557241271847,2736995,12120458114.8318
JAM,Jamaica,Caribbean,IDS,TRUE,2010,111.477878300425,9.36156082284817,0.441736235148068,0.447556690928628,0.351771400151601,1632.2013947797525,1,15,9805.90172806302,-1.45714720850386,-7.06479945013375,12.6105519975603,-6.172,15.3279995086397,30.286183462773906,2748568,13220549908.2494
JAM,Jamaica,Caribbean,IDS,TRUE,2011,102.594960387927,11.8547334105864,0.43969330429949,0.447556690928628,0.349057166813259,0,0,0,9932.48380946963,1.73037627006349,-14.283409237551,7.555856465809,-6.241,14.577058502549,29.671861770030265,2760494,14444661522.1463
JAM,Jamaica,Caribbean,IDS,TRUE,2012,97.533634321443,12.3725911464633,0.43634902104807,0.447556690928628,0.350265482881979,152.6363739095035,1,1,9829.03510015044,-0.613636042132399,-9.72634702774029,6.87397708674309,-3.974,14.6425610153,30.282797248361295,2772430,14807086555.5283
JAM,Jamaica,Caribbean,IDS,TRUE,2013,92.5263767855286,8.69088166243484,0.432120146445509,0.447556690928628,0.343106106464545,0,0,0,9839.96506606095,0.517686011311724,-9.51223858387756,9.34150076569673,0.116,15.2261378594525,30.397768074766,2783687,14264205152.6126
JAM,Jamaica,Caribbean,IDS,TRUE,2014,103.505518206473,11.5799067664128,0.430842794968646,0.447556690928628,0.343012449812821,95.33630097139725,1,0,9872.15913752129,0.689822359762587,-8.0173872721953,8.27407886231419,-0.483,16.3231130455565,31.663652597926134,2793749,13899217679.9219
JAM,Jamaica,Caribbean,IDS,TRUE,2015,102.233103966178,28.0038617488169,0.430955752193971,0.447556690928628,0.336645645246453,0,0,0,9931.89875715182,0.92148712399856,-2.87431658057774,3.69154228855725,-0.275,15.7798622368548,28.829980134012228,2802534,14963589915.5912
JAM,Jamaica,Caribbean,IDS,TRUE,2016,103.886277698998,13.2662411333678,0.43374580702078,0.447556690928628,0.34050294466174,0,1,0,10179.2536486158,2.76043761369557,-0.291717768383903,2.35102197485846,-0.183,16.3327930457499,29.565743155214392,2809915,14898999754.1229
JAM,Jamaica,Caribbean,IDS,TRUE,2017,101.365415520473,9.1080624830998,0.431264094678412,0.447556690928628,0.335920841716011,0,1,0,10391.0378224678,2.29303371291363,-2.5183339037553,4.37839864991561,0.425,15.6027787136244,30.83583700240486,2815764,15783583236.675
JAM,Jamaica,Caribbean,IDS,TRUE,2018,115.828374040562,9.01126241744228,0.429460151018518,0.447556690928628,0.334357328795459,0,0,0,10636.0929784551,2.51584458612513,-1.39317798037996,3.73663882152163,1.104,14.8415807219638,34.35684417722776,2820097,16855447986.2221
JAM,Jamaica,Caribbean,IDS,TRUE,2019,93.9919706948192,33.260257500911,0.428602583472617,0.447556690928628,0.336417411406613,0,0,0,10816.3720391154,1.80943147301357,-1.77745675976269,3.90510000865872,0.846,15.0505202004436,35.4217351259226,2823271,17026269262.5307
JAM,Jamaica,Caribbean,IDS,TRUE,2020,108.469244687444,12.6403906452928,0.427775665388445,0.447556690928628,0.340351423020589,0,0,0,9891.96932961548,-8.30441923583135,-1.04604876207357,5.2267777929352,-2.867,20.4455313500087,21.65969067616129,2830739,15000214216.2439
JAM,Jamaica,Caribbean,IDS,TRUE,2021,112.623465618435,8.94722845713973,0.427000348531363,0.447556690928628,0.338271426004398,0,0,0,10430.6909771759,5.70467978309095,0.934998829682956,5.86278242801063,0.841,23.2192733527292,27.568476572244276,2837682,15963885376.3537
JAM,Jamaica,Caribbean,IDS,TRUE,2022,94.4321571697853,8.42687681721432,0.421404346098428,0.447556690928628,0.338439457235117,0,0,0,11096.6377085321,6.43930323656186,-0.725013690307511,10.3495688391272,0.258,19.6005613796812,34.14566275147263,2839144,18813516805.214
JAM,Jamaica,Caribbean,IDS,TRUE,2023,80.4588971641398,14.0986717110119,0.421939152214872,0.447556690928628,0.338077108404064,0,0,0,11398.8120394641,2.74634433906714,2.65622701311354,6.47413734662063,0.035,16.8113957088423,33.96548141265453,2839786,21418804319.6395
LCA,St. Lucia,Caribbean,IDS,FALSE,2000,25.5648122961486,3.39829724388759,0.365136601276209,0.386044850541362,0.257941644375782,0,0,0,18818.8855989431,0.0487485535201131,-17.8343762887704,3.7107860871361,-1.171,2.55520254169976,NA,158616,932592592.592592
LCA,St. Lucia,Caribbean,IDS,FALSE,2001,30.5749566895284,2.98881007540921,0.366336338732271,0.386044850541362,0.262071775240211,0,0,0,17993.6372662268,-3.40806396189404,-18.8265127326629,5.30722081028547,-3.072,2.70373443983403,NA,160237,892592592.592592
LCA,St. Lucia,Caribbean,IDS,FALSE,2002,33.9524836021099,2.3562081628398,0.369721404179184,0.386044850541362,0.25592139218919,0,0,0,17911.6297765068,0.416450493043214,-17.6189580491341,-0.255536626916508,-3.026,2.72907901234568,NA,161641,900000000
LCA,St. Lucia,Caribbean,IDS,FALSE,2003,36.1719322582185,3.21593870735738,0.363253725847063,0.386044850541362,0.253189378338755,0,0,0,18522.5129630157,4.26461148738223,-20.9315483729512,1.03425372426221,-3.17,2.54346136534133,NA,162976,987407407.407407
LCA,St. Lucia,Caribbean,IDS,FALSE,2004,36.3558580820767,2.37941139707602,0.368081271487965,0.386044850541362,0.253810228837164,77.81249999999976,1,0,19715.8297745985,7.2674088699471,-14.87434137709,1.46036814425245,-2.585,2.46715277777778,NA,164239,1066666666.66667
LCA,St. Lucia,Caribbean,IDS,FALSE,2005,39.7712967737143,3.01991052925779,0.368420079530633,0.386044850541362,0.254012792791402,0,0,0,19491.2182260584,-0.410304726290235,-15.5065043802058,3.89827370759476,-6.005,2.56467261747151,49.22700587084128,165450,1135555555.55556
LCA,St. Lucia,Caribbean,IDS,FALSE,2006,30.9513783346563,2.85118973428324,0.369045239664116,0.386044850541362,0.252185126979284,0,0,0,20551.0599501307,6.19525729141048,-29.3295746576677,2.39562082529168,-5.006,2.3737717626324,36.189628396497085,166639,1268319185.18519
LCA,St. Lucia,Caribbean,IDS,FALSE,2007,37.9316581118115,3.74865051662085,0.371571063408275,0.386044850541362,0.24479154532877,4529.3396164227215,2,1,20759.3043872305,1.69161857433913,-18.3824804800027,2.82310373736929,-1.592,2.317887134446,53.36471588521052,167758,1336088814.81481
LCA,St. Lucia,Caribbean,IDS,FALSE,2008,61.3440076757652,4.29451714088245,0.372452811841372,0.386044850541362,0.247249648679686,0,0,0,21651.233776084,4.94932194028057,-24.2393485824395,5.54954769383937,-0.72,2.17512202591937,45.071014669718835,168808,1437731111.11111
LCA,St. Lucia,Caribbean,IDS,FALSE,2009,32.3527651548467,3.18031065440065,0.371685386423794,0.386044850541362,0.250850797029405,0,0,0,20907.3343580129,-2.82889954830628,-8.46949402978313,-0.156936087168669,-2.627,2.16299993159892,48.66187378657475,169869,1401507888.88889
LCA,St. Lucia,Caribbean,IDS,FALSE,2010,40.5310581379449,3.06310789747025,0.365771498251804,0.386044850541362,0.249670625103526,48.502913222933856,3,14,20849.0551242245,0.330018546071486,-12.6704280191935,3.25034409180129,-4.106,2.11150736757089,52.55044422902012,170906,1482385185.18519
LCA,St. Lucia,Caribbean,IDS,FALSE,2011,29.4366681321022,2.89450091660873,0.365071630906094,0.386044850541362,0.246635147073819,0,0,0,21637.8686925992,4.32694280532142,-14.3071211652342,2.76940794144093,-5.351,2.02905688740467,49.22306711377699,171801,1568370370.37037
LCA,St. Lucia,Caribbean,IDS,FALSE,2012,27.7283173611782,2.83464519268191,0.359052415261537,0.386044850541362,0.241046329239316,0,0,0,21515.89963362,-0.108756148262358,-10.0247004570207,4.17763587102515,-7.547,2.01371018543667,49.43038033352174,172587,1598207407.40741
LCA,St. Lucia,Caribbean,IDS,FALSE,2013,30.6756885750178,2.30978106328514,0.355221790107165,0.386044850541362,0.229514614304705,0,1,6,21029.2888872138,-1.81877603735991,-6.53053409169977,1.46856511035428,-4.775,1.9648925905188,50.65067163946062,173369,1660392592.59259
LCA,St. Lucia,Caribbean,IDS,FALSE,2014,32.6811091783269,2.24387558418086,0.354692115057125,0.386044850541362,0.237026143775366,0,0,0,21214.4773346334,1.32809022110105,-2.42897703597573,3.51695551369241,-3.057,2.01408337302494,52.65308715168984,174138,1749185185.18518
LCA,St. Lucia,Caribbean,IDS,FALSE,2015,31.9758602206883,4.23104319063974,0.355218490386975,0.386044850541362,0.240789239729944,0,0,0,21142.9733304366,0.101917836412952,-0.477234056484728,-0.983600952696996,-2.333,2.24052636321995,54.26963322357976,174905,1807640740.74074
LCA,St. Lucia,Caribbean,IDS,FALSE,2016,30.9277967295805,2.75564167541054,0.359489667156519,0.386044850541362,0.243585737599577,0,1,0,21775.4737658629,3.42787214525211,-6.33820254412729,-3.07821765676927,-0.777,2.05456919543899,49.18266743573441,175646,1868544444.44444
LCA,St. Lucia,Caribbean,IDS,FALSE,2017,33.0566560930955,2.53806262146817,0.358178600321764,0.386044850541362,0.237403350192455,0,0,0,22422.5970388018,3.37982617272246,-1.90842804054587,0.104262078958441,-1.13,2.09471774824746,51.83878308957082,176342,1998503703.7037
LCA,St. Lucia,Caribbean,IDS,FALSE,2018,31.4243884410508,2.55786304834949,0.356271589343987,0.386044850541362,0.23603929775903,0,0,0,22981.9179294013,2.88677902171601,1.47239642153267,1.93561893150602,-1.026,2.08252651836278,54.052596961495624,177017,2060955555.55556
LCA,St. Lucia,Caribbean,IDS,FALSE,2019,32.4288194290613,2.61598094314298,0.356784555211879,0.386044850541362,0.240542632747155,0,0,0,22738.2471068581,-0.700322396299441,3.32566372009906,0.539087559191757,-3.51,2.06253691163656,57.69934404844616,177661,2095344444.44444
LCA,St. Lucia,Caribbean,IDS,FALSE,2020,50.1298285485496,3.0580185408581,0.37902367256099,0.386044850541362,0.286270116475292,0,1,3,17142.044063192,-24.3614732129122,-18.9396185808441,-1.75580833517594,-11.37,3.76083240284187,30.081224493829197,178250,1499274074.07407
LCA,St. Lucia,Caribbean,IDS,FALSE,2021,49.4979622938264,2.51080265417851,0.378568952402919,0.386044850541362,0.285380155343989,2107.985876938951,1,1,19101.1652956675,11.598783583643,-11.29638136232,2.41070312174393,-4.798,3.38786200261832,38.0787082953149,178522,1867185185.18518
LCA,St. Lucia,Caribbean,IDS,FALSE,2022,42.4693356100406,2.41020082822898,0.375101756202917,0.386044850541362,0.278406246765702,0,1,0,22962.2818144554,20.3884431828414,-3.56175167145429,6.37814695133351,-1.661,2.64606338325431,55.06432075480659,178781,2342714814.81481
LCA,St. Lucia,Caribbean,IDS,FALSE,2023,48.6881101506005,3.07011865774219,0.375102915547686,0.386044850541362,0.278364738421144,0,0,0,23403.7440265988,2.20988276526516,-1.56652899892554,4.07060821926204,-3.034,2.60430767589481,58.391056854810984,179285,2430166666.66667
MDV,Maldives,AIS,IDS,FALSE,2000,34.1594895904385,3.32195094905253,0.606651137733582,0.722357733729787,0.377504104941622,0,0,0,13738.2809408875,3.84581040832157,-8.24543127431548,-1.17475681175946,-3.893,0.351869961060622,NA,282019,624337145.284622
MDV,Maldives,AIS,IDS,FALSE,2001,27.5565262892451,2.5795987660249,0.60143225452356,0.722357733729787,0.372663194259237,0,0,0,12977.9990665612,-3.94363452271253,-6.74959538197381,0.67257737006247,-3.966,0.209546249707598,NA,286767,870031676.798793
MDV,Maldives,AIS,IDS,FALSE,2002,30.8619596590252,2.4723020356211,0.605485549289935,0.722357733729787,0.370802496528403,0,0,0,13689.8065561949,7.26838656139654,-3.96704001433817,4.1786723990479,-3.967,0.224316836230622,NA,291616,897031250
MDV,Maldives,AIS,IDS,FALSE,2003,28.8104453628009,2.14154749194316,0.601601782123699,0.722357733729787,0.363979370795991,0,0,0,15316.1192814998,13.7500496410836,-2.97459860769224,-1.26065113450354,-3.445,0.191251007765229,NA,296491,1052121054.6875
MDV,Maldives,AIS,IDS,FALSE,2004,28.4722746342198,2.44830298586253,0.594006671859203,0.722357733729787,0.35477501981856,63637.28294980665,1,102,15958.6557759464,5.92489251113133,-9.9708472282721,-1.68541212459466,-2.257,0.236389174881821,NA,301413,1226829562.5
MDV,Maldives,AIS,IDS,FALSE,2005,31.9883796763899,2.76594168272358,0.582676441239962,0.722357733729787,0.345587275757918,0,0,0,13942.8753891662,-11.1773097061784,-23.4672692200603,1.30027500930997,-7.807,0.194028097112255,41.68950142848325,306429,1163362437.5
MDV,Maldives,AIS,IDS,FALSE,2006,36.0722972233685,2.94486759182867,0.578795116219949,0.722357733729787,0.343568813318264,0,0,0,16829.9768208157,23.6302719852686,-19.1705839350464,2.73842131602099,-4.524,0.177755161607662,49.32705734612635,313851,1575200390.625
MDV,Maldives,AIS,IDS,FALSE,2007,48.6122685637439,4.65995565519518,0.569332446353953,0.722357733729787,0.338547193232369,0,1,0,17439.9504862625,7.13338024717898,-14.3948746476646,6.79477353930168,-3.158,0.424653767624496,96.55405529520186,324479,1868383460.9375
MDV,Maldives,AIS,IDS,FALSE,2008,57.6384056975488,4.66305821575161,0.57118840095861,0.722357733729787,0.335062903843727,0,0,0,18344.4866455436,8.97645459033633,-26.9277527694823,12.0414583505108,-9.925,0.275819859938262,86.72125134803811,336170,2271646187.5
MDV,Maldives,AIS,IDS,FALSE,2009,66.16301742836,4.70218163054019,0.567741251297884,0.722357733729787,0.335001135594313,0,0,0,16230.0089361263,-8.34069861571051,-9.41593217957294,4.53017659132801,-17.933,0.192329390866837,72.99721746076813,348275,2345294875
MDV,Maldives,AIS,IDS,FALSE,2010,40.1281147350981,3.21833678056807,0.565839746653439,0.722357733729787,0.326193958331948,0,0,0,16730.0144200167,6.7854678229144,-7.57604640472633,6.14988536750173,-13.58,0.122062735053023,77.54495666417593,360792,2588176054.6875
MDV,Maldives,AIS,IDS,FALSE,2011,35.5158602200661,3.36883388190369,0.563916022136413,0.722357733729787,0.332805016341852,0,1,4,17581.7676697752,8.84342600490342,-13.8208553363039,11.2734146055937,-8.13,0.108044719668789,88.12874325329084,373674,2774350240.04918
MDV,Maldives,AIS,IDS,FALSE,2012,35.923424043945,3.19343603295018,0.555617001501252,0.722357733729787,0.332059398341813,0,0,0,17390.1474995422,2.38928797963442,-6.3922910977274,10.884695658563,-6.905,0.10905187264181,86.13509150579138,386818,2886163997.20531
MDV,Maldives,AIS,IDS,FALSE,2013,34.9521788047807,4.12071668413361,0.555611164023578,0.722357733729787,0.331818754528513,0,0,0,17986.8907361645,6.97496226412528,-3.86626742586717,3.8056300091943,-3.487,0.100296734927995,88.25468429355368,400070,3295009237.50107
MDV,Maldives,AIS,IDS,FALSE,2014,32.944864777841,5.31589182381159,0.553405919616598,0.722357733729787,0.326961810840603,0,0,0,18765.3592118344,7.86068643108074,-3.18665825232612,2.12000175718134,-2.418,0.0938516278548094,89.2259939752311,413617,3697353039.20043
MDV,Maldives,AIS,IDS,FALSE,2015,26.4416895520383,3.64141045298891,0.550916393953225,0.722357733729787,0.326482967884901,0,0,0,18829.4481529112,3.86813536494475,-7.30588031911147,0.953206658777607,-6.516,0.0882315685293421,76.15924322536499,428154,4129505319.12921
MDV,Maldives,AIS,IDS,FALSE,2016,28.0382666399164,3.33242616185942,0.552399135491825,0.722357733729787,0.323049753153386,0,0,0,19345.1792343541,6.37528306716864,-23.4109557277276,0.502509413611612,-9.928,0.0867517790515882,71.38414869551907,443308,4409942623.85538
MDV,Maldives,AIS,IDS,FALSE,2017,33.0008165324018,3.63830647535477,0.548109710191135,0.722357733729787,0.319730525121019,0,0,0,20036.7165354949,7.07442863215275,-21.267761433937,2.81747338234509,-3.021,0.0834018554726306,68.91001384067219,458287,4816426256.52914
MDV,Maldives,AIS,IDS,FALSE,2018,47.2562178051555,8.94361563012875,0.541505374920441,0.722357733729787,0.316110778386903,0,0,0,21072.5805249694,8.5689555834747,-27.8019976962882,-0.133373386117595,-5.169,0.0780453313428643,66.31702001395453,473099,5404344162.69888
MDV,Maldives,AIS,IDS,FALSE,2019,51.7745443328391,8.86731570734346,0.549424747598157,0.722357733729787,0.322545636898634,0,1,0,21855.501224579,6.92305989050099,-25.8168822522057,0.220029731065383,-6.543,0.0773429427784398,65.34994845714169,487731,5726094799.37709
MDV,Maldives,AIS,IDS,FALSE,2020,107.470713789041,9.23163534307436,0.54901933631487,0.722357733729787,0.32216474346978,0,0,0,14242.9750701162,-32.9088287752921,-35.7483018974442,-1.36977425569811,-23.696,0.125253487973412,48.13332418987425,502118,3712604583.36665
MDV,Maldives,AIS,IDS,FALSE,2021,86.9049861911727,17.0102648300049,0.56299722912185,0.722357733729787,0.35979490072186,0,1,0,19052.6224904311,37.507870124321,-8.63308174559145,0.543149688737013,-14.184,0.0929598229658775,75.86924975537227,516154,5252457369.55218
MDV,Maldives,AIS,IDS,FALSE,2022,73.0396211302368,12.7070910640941,0.550466934399729,0.722357733729787,0.321542730522085,0,0,0,21357.8112511153,13.8260895184139,-16.868196658323,2.33314337624567,-11.158,0.0829967046687048,82.49794782119424,524106,6177123352.26211
MDV,Maldives,AIS,IDS,FALSE,2023,68.5591205715148,8.5227507278101,0.550394839290001,0.722357733729787,0.321326445192899,0,1,0,22333.0477138175,4.94286301229583,-21.1388087335441,2.92746542425035,-13.168,0.0813040657047612,73.70478152495382,525994,6621008703.95743
MUS,Mauritius,AIS,IDS,FALSE,2000,20.5280922368869,9.63052076163156,0.449223682115408,0.484726712434878,0.340997023955161,0,0,0,13481.7540541745,8.20279174865273,-0.781626205334805,4.19928825622807,-4.193,3.74515302416488,NA,1186873,4726108622.47661
MUS,Mauritius,AIS,IDS,FALSE,2001,18.4957213488565,3.62687648627097,0.451323156806297,0.484726712434878,0.340507565265083,0,0,0,13823.4171391048,3.34754072731407,5.90451835820637,5.38934426229508,-5.318,0.0131711598897829,NA,1196287,4675755867.17657
MUS,Mauritius,AIS,IDS,FALSE,2002,41.5173799356829,4.75925563204703,0.447228832204673,0.484726712434878,0.340886626327408,1777.1548394451504,1,3,13949.4742923184,1.61491865862433,5.08279804408041,6.41933372221149,-4.891,0.0129212688404784,NA,1204621,4906494249.38255
MUS,Mauritius,AIS,IDS,FALSE,2003,54.9951685764092,13.1488543148945,0.443377123479088,0.484726712434878,0.33446288020513,0,0,0,14669.5001844577,5.92544548947731,1.58063931123062,3.92105357558188,-4.555,0.00973242718038135,NA,1213370,5894873919.74797
MUS,Mauritius,AIS,IDS,FALSE,2004,50.0415537025612,9.35382667901933,0.441968644162139,0.484726712434878,0.32900225792282,0,0,0,15209.0164267817,4.33001985464357,-1.67663771284403,4.71037060105883,-4.22,0.0109444156600041,NA,1221003,6667418752.07307
MUS,Mauritius,AIS,IDS,FALSE,2005,55.2910573267692,12.1778604458621,0.439631688324301,0.484726712434878,0.322373878957478,0,0,0,15387.9807842254,1.77754302034454,-4.92618819781318,4.93717004981795,-4.2,0.00926375380011446,57.11584640064745,1228254,6576108447.47531
MUS,Mauritius,AIS,IDS,FALSE,2006,49.6298608608435,19.7667826004729,0.440155022088321,0.484726712434878,0.320975987635774,0,1,0,16061.6030030396,4.8655446077553,-8.46784533621495,8.91350105650142,-3.864,0.0102105668722916,56.04037945767776,1233996,7137710412.93687
MUS,Mauritius,AIS,IDS,FALSE,2007,67.957247823835,19.1984023294917,0.44263495888648,0.484726712434878,0.322117682542474,0,1,2,16904.2745171796,5.72701615981669,-5.24237931729467,8.82729272393294,-2.921,0.00850014886099965,53.675996870334174,1239630,8277442915.00168
MUS,Mauritius,AIS,IDS,FALSE,2008,64.3286496687504,13.0473577172449,0.446188977107838,0.484726712434878,0.33014966625728,0,0,0,17750.5936228988,5.38696254207251,-9.63453373757756,9.73228317146887,-2.628,0.00625711272909011,48.65825906914136,1244121,10127777060.4113
MUS,Mauritius,AIS,IDS,FALSE,2009,80.5231261790148,21.8102656562934,0.445844821901668,0.484726712434878,0.328920214155038,0,0,0,18290.4070077862,3.31507699790781,-7.06968200922858,2.51609128145113,-3.315,0.00712895452016751,45.0860153600908,1247429,9264513545.14108
MUS,Mauritius,AIS,IDS,FALSE,2010,79.2577259050381,21.9707925178682,0.448441481488588,0.484726712434878,0.327858867549125,0,0,0,19045.6542832867,4.37720322344293,-9.91425993466698,2.93236301369857,-2.957,0.00802741936590489,48.862875257365616,1250400,10144716154.9356
MUS,Mauritius,AIS,IDS,FALSE,2011,87.090929977457,12.5464249669207,0.44425514571248,0.484726712434878,0.331863198745661,0,0,0,19790.5300586052,4.07753806610333,-13.3613354439671,6.52249254869341,-2.997,0.00444431567945259,49.889882674064985,1252404,11677718382.4259
MUS,Mauritius,AIS,IDS,FALSE,2012,88.5078216143609,26.8720726285444,0.439253168600273,0.484726712434878,0.326800977283663,0,0,0,20425.707017688,3.49611836470866,-6.99365644865861,3.85216033315983,-1.731,0.00728464342091967,51.19028251242389,1255882,11832323837.1071
MUS,Mauritius,AIS,IDS,FALSE,2013,98.0701377984213,19.2430063008405,0.44074067666562,0.484726712434878,0.326176144087506,21.65731707543236,1,11,21061.0293432869,3.36040609974133,-6.03377414727121,3.54329573934839,-3.297,0.00444630512057377,45.397532451101256,1258927,12434596541.2996
MUS,Mauritius,AIS,IDS,FALSE,2014,94.8372492709574,45.2670632841632,0.437997251163699,0.484726712434878,0.322478498662847,0,0,0,21827.4802326052,3.82696982009337,-5.21545878552884,3.21769191994684,-3.054,2.47185101855113,45.33467742330403,1261208,13230490081.5656
MUS,Mauritius,AIS,IDS,FALSE,2015,83.0036301868853,33.8595250002627,0.443353233563543,0.484726712434878,0.329800687848053,0,0,0,22603.0885218714,3.69055690369433,-3.4285246337473,1.28654970760232,-3.48,1.83829874444038,44.35870892916196,1262879,12162211503.0793
MUS,Mauritius,AIS,IDS,FALSE,2016,80.4577519799629,13.5339453523792,0.43723837238164,0.484726712434878,0.326213846190539,0,0,0,23460.0011516323,3.8624682634,-3.8514172228531,0.9776751347189652,-2.736,1.52117482334918,40.767597673521024,1263747,12757680846.5663
MUS,Mauritius,AIS,IDS,FALSE,2017,74.5189348704116,20.0124993706853,0.43747742174497,0.484726712434878,0.326557235218063,0,0,0,24361.8758542058,3.93798380632353,-4.40548405285013,3.66699702675925,-1.615,1.80070695608706,38.79991317275556,1264887,13896938315.2799
MUS,Mauritius,AIS,IDS,FALSE,2018,71.7181512600384,20.3458549655999,0.437449615364854,0.484726712434878,0.321622326781664,0,1,0,25324.1785958124,4.00674057198549,-3.71313154895019,3.2160538314457,-2.154,1.63543826413711,42.48025958725321,1265577,14957535715.9696
